compound_id,Original_Entry_ID,Entrez_ID,Activity_Flag,PXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
YJLOTVAYMPXEFZ-KNSBJCJYNA-N,CHEMBL1910650,4322,A,8.57,chembl20,774908,9606,MMP13,2676,S(=O)(=O)(C=1C=CC(=CC1)C2=CC=C(OCC3=CC=CC(=C3)C(O)=O)C=C2)N[C@@H](C(=O)O)C(C)C,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc(C(=O)O)c3)cc2)cc1)C(=O)O,8.57,,0.0,0
YCKAPRALLQTAKS-PPQVREQONA-N,CHEMBL148081,4322,A,9.4,chembl20,106477,9606,MMP13,2676,N1(S(C=2C=CC(=CC2)OCCC)(=O)=O)[C@H](C[C@H](N3C(N(CC=C)CC3=O)=O)C1)C(O)=NO,C=CCN1CC(=O)N([C@H]2C[C@H](C(O)=NO)N(S(=O)(=O)c3ccc(OCCC)cc3)C2)C1=O,9.4,,0.0,0
YHSMTPXGPORQER-LELJVTLKNA-N,44391410,4322,A,7.74473,pubchem,241033,9606,MMP13,2676,O(C1(CCOCC)C(=O)C(N)C(=O)NC1=O)C2=CC=C(OC3=CC=C(C=C3)C=4N=COC4)C=C2,CCOCCC1(Oc2ccc(Oc3ccc(-c4cocn4)cc3)cc2)C(=O)NC(=O)C(N)C1=O,7.74473,,0.0,0
YIYXDKFJIKECAM-UHBJFDJCNA-N,CHEMBL343855,4322,A,9.4,chembl20,106477,9606,MMP13,2676,N1(S(C=2C=CC(OC3=CC=CC=C3)=CC2)(=O)=O)[C@H](C[C@H](N4C(N(C)CC4=O)=O)C1)C(O)=NO,CN1CC(=O)N([C@H]2C[C@H](C(O)=NO)N(S(=O)(=O)c3ccc(Oc4ccccc4)cc3)C2)C1=O,9.4,,0.0,0
ZQENIBLYGGLKSO-VJSLDGLSNA-N,CHEMBL68196,4322,A,8.22,chembl20,106636,9606,MMP13,2676,S(N(C=1C(C(O)=NO)=CC(=CC1C)C)CC2=CC=CC=C2)(C3=CC=C(OC4=CC=CC=C4)C=C3)(=O)=O,Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)c(C(O)=NO)c1,8.22,,0.0,0
JRSOKCXTAIQJPK-SREBMQDQNA-N,44143488,4322,A,6.03339,pubchem,375767,9606,MMP13,2676,S(=O)(=O)(C1(CCN(S(=O)(=O)C(C)C)CC1)C(O)=NO)C2=CC=C(OCC3=C4C(=NC(=C3)C)C=CC=C4)C=C2,Cc1cc(COc2ccc(S(=O)(=O)C3(C(O)=NO)CCN(S(=O)(=O)C(C)C)CC3)cc2)c2ccccc2n1,6.03339,,0.0,0
ZVKAVYCKILWYEA-FFLKVTLYNA-N,CHEMBL468739,4322,A,8.48,chembl20,500573,9606,MMP13,2676,C1CN(CCC1[C@H](C(O)=O)NS(C=2SC(=CC2)C3=CC=C(C=C3)O)(=O)=O)C(=O)OC(C)C,CC(C)OC(=O)N1CCC([C@@H](NS(=O)(=O)c2ccc(-c3ccc(O)cc3)s2)C(=O)O)CC1,8.48,,0.0,0
ZPNXAVJYHSAOKF-HFPFIYHHNA-N,11754907,4322,A,7.74232,pubchem,109263,9606,MMP13,2676,S(=O)(=O)(N1[C@H](C(C(C1)(C)C)[C@@H](O)CSC2=CC=CC=C2)C(O)=NO)C3=CC=C(OC)C=C3,COc1ccc(S(=O)(=O)N2CC(C)(C)C([C@@H](O)CSc3ccccc3)[C@@H]2C(O)=NO)cc1,7.74232,,0.0,0
ZPNXAVJYHSAOKF-XBYZXNOMNA-N,44334983,4322,A,8.4318,pubchem,109263,9606,MMP13,2676,S(=O)(=O)(N1[C@H](C(C(C1)(C)C)[C@H](O)CSC2=CC=CC=C2)C(O)=NO)C3=CC=C(OC)C=C3,COc1ccc(S(=O)(=O)N2CC(C)(C)C([C@H](O)CSc3ccccc3)[C@@H]2C(O)=NO)cc1,8.4318,,0.0,0
PVVGPDUDEJOIAA-XHRDZNIFNA-N,73355128,4322,A,8.55284,pubchem,761925,9606,MMP13,2676,S(=O)(=O)(N1CCN(CC1)C2=NC=C(OCC=3ON=C(C3)C(F)(F)F)C=N2)C[C@]4(NC(=O)NC4=O)[C@@H3],C[C@]1(CS(=O)(=O)N2CCN(c3ncc(OCc4cc(C(F)(F)F)no4)cn3)CC2)NC(=O)NC1=O,8.55284,,0.0,0
ZQORGANDVNQVJF-ZPZJIZCTNA-N,10150649,4322,A,8.1549,pubchem,264665,9606,MMP13,2676,O=C(N1[C@@H](CCCC1)C(=O)NC)[C@@H]([C@H](CC)C(O)=NO)C2=CC=C(OC)C=C2,CC[C@H](C(O)=NO)[C@H](C(=O)N1CCCC[C@H]1C(=O)NC)c1ccc(OC)cc1,8.1549,,0.0,0
ZAVWWISQYKVWCT-VZCFIURSNA-N,44335017,4322,A,7.35458,pubchem,109263,9606,MMP13,2676,S(=O)(=O)(N1[C@H](C(C(C1)(C)C)COCC2=CC=CC=C2)C(O)=NO)C3=CC=C(OC)C=C3,COc1ccc(S(=O)(=O)N2CC(C)(C)C(COCc3ccccc3)[C@@H]2C(O)=NO)cc1,7.35458,,0.0,0
ZACZGYFEWPTMFL-SNVSFAGFNA-N,44236909,4322,A,8.22185,pubchem,446889,9606,MMP13,2676,O=C(NC)[C@@H](NC(=O)C=1OC(=CC1)C2=NC=C(OCC=3NN=CC3)C=C2)C4CCCCC4,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(OCc3ccn[nH]3)cn2)o1)C1CCCCC1,8.22185,,0.0,0
ZACZGYFEWPTMFL-WUNCIIEANA-N,CHEMBL584683,4322,A,8.22,chembl20,598067,9606,MMP13,2676,N1=C(C=CN1)COC=2C=CC(=NC2)C=3OC(C(=O)N[C@H](C(NC)=O)C4CCCCC4)=CC3,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(OCc3cc[nH]n3)cn2)o1)C1CCCCC1,8.22,,0.0,0
ZCXHOQKYVQEPQH-WUSLAWIHNA-N,CHEMBL220522,4322,A,9.4,chembl20,424283,9606,MMP13,2676,N1C(C(OC=2C=CC(OC=3C=CC(=CC3)C=4OC=C(N4)C=5C=CN=CC5)=CC2)(C(NC1=O)=O)CCOCC)=O,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5ccncc5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,9.4,,0.0,0
YYZDREAOBMTNAP-OKPOJWAQNA-N,CHEMBL319341,4322,A,9.1,chembl20,944584,9606,MMP13,2676,S(N(C1=C(C(O)=NO)C=CC=C1CN2CCN(CC2)C)C)(C=3C=CC(OC=4C=CC(=CC4)Cl)=CC3)(=O)=O,CN1CCN(Cc2cccc(C(O)=NO)c2N(C)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1,9.1,,0.0,0
ZPEGGUBQRMAVQD-RGKSPBHZNA-N,CHEMBL147804,4322,A,9.0,chembl20,106477,9606,MMP13,2676,N1(S(C2=CC=C(C=C2)OC)(=O)=O)[C@H](C[C@@H](C1)N(C(O)C(=O)C)CCC)C(O)=NO,CCCN(C(O)C(C)=O)[C@H]1C[C@H](C(O)=NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,9.0,,0.0,0
ZMDMPUVIZFSSCM-MIUSJLETNA-N,CHEMBL189156,4322,A,7.44,chembl20,304865,9606,MMP13,2676,S(N1[C@H](C(C)(C)C[C@H](C1)O)C(O)=NO)(C2=CC=C(OCC=3C(CC)=CC=CC3)C=C2)(=O)=O,CCc1ccccc1COc1ccc(S(=O)(=O)N2C[C@H](O)CC(C)(C)[C@@H]2C(O)=NO)cc1,7.44,,0.0,0
ZUZGXOUKEFOGLX-UKLYIAQVNA-N,9936728,4322,A,8.63827,pubchem,109391,9606,MMP13,2676,OC1N[C@@H](CCCCNC(OCCCC(=C1CC(C)C)C(O)=NO)=O)C(=O)NCC(=O)N2CCOCC2,CC(C)CC1=C(C(O)=NO)CCCOC(=O)NCCCC[C@@H](C(=O)NCC(=O)N2CCOCC2)NC1O,8.63827,,0.0,0
ZQBRASLBYJYZLM-NDBLYNEXNA-N,CHEMBL563679,4322,A,7.39,chembl20,571086,9606,MMP13,2676,C=1C(=CC=C(/C=C/C2=CC=C(C=C2)C3=CC=CC=C3)C1)S(N(CC(=NO)O)OC(C)C)(=O)=O,CC(C)ON(CC(O)=NO)S(=O)(=O)c1ccc(/C=C/c2ccc(-c3ccccc3)cc2)cc1,7.39,,0.0,0
ZUANNEACDHFGLI-KAJQQXJCNA-N,CHEMBL492384,4322,A,9.05,chembl20,500573,9606,MMP13,2676,C1C(CCN(C1)C(=O)C2CCCCC2)[C@H](C(O)=O)NS(C3=CC=C(S3)C4=CC=C(C=C4)OCC)(=O)=O,CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)C4CCCCC4)CC3)s2)cc1,9.05,,0.0,0
ZXJYHWUCDSTYKD-MFNJDMHDNA-N,CHEMBL606155,4322,A,7.19,chembl20,605223,9606,MMP13,2676,C1(=CC=NC(=C1)C(NCC2=CC=C(C=C2)F)=O)C3=NN(N=N3)CC4=CC=C(C=C4)C(O)=O,O=C(O)c1ccc(Cn2nnc(-c3ccnc(C(=O)NCc4ccc(F)cc4)c3)n2)cc1,7.19,,0.0,0
ZXORTEVXPYNWIB-ZCGDCOGCNA-N,CHEMBL191359,4322,A,8.92,chembl20,304865,9606,MMP13,2676,S(N1[C@H](C(C)(C)C[C@H](C1)O)C(O)=NO)(C2=CC=C(OCC3=CC=C(C=C3)C)C=C2)(=O)=O,Cc1ccc(COc2ccc(S(=O)(=O)N3C[C@H](O)CC(C)(C)[C@@H]3C(O)=NO)cc2)cc1,8.92,,0.0,0
ZXQRCQILIYTPOF-FCQOSCEWNA-N,44371800,4322,A,6.88273,pubchem,109380,9606,MMP13,2676,BrC=1C(CC[C@H](O)C1)[C@@H](NS(=O)(=O)C2=CC=C(C=C2)C3=CC=C(OC)C=C3)C(=O)O,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CC[C@H](O)C=C3Br)cc2)cc1,6.88273,,0.0,0
ZYWQCDFNGKDOSB-VJSLDGLSNA-N,CHEMBL303286,4322,A,7.17,chembl20,106479,9606,MMP13,2676,S(NC(C(O)=O)C1CC(NCC2=CC=CC=C2)CCC1)(C3=CC=C(C=C3)C4=CC=C(C=C4)OC)(=O)=O,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)C3CCCC(NCc4ccccc4)C3)cc2)cc1,7.17,,0.0,0
ZZBMCFITYYSQSJ-IGBJZSFZNA-N,CHEMBL275700,4322,A,6.65,chembl20,106481,9606,MMP13,2676,S(NC(C(=O)O)CC#CCOC1=CC=CC=C1)(C2=CC=C(NC(C=3C=CC(=CC3)OC)=O)C=C2)(=O)=O,COc1ccc(C(=O)Nc2ccc(S(=O)(=O)NC(CC#CCOc3ccccc3)C(=O)O)cc2)cc1,6.65,,0.0,0
ZZLSYACKYTYUGI-BIBZTJMFNA-N,CHEMBL467257,4322,A,9.15,chembl20,500573,9606,MMP13,2676,C1CN(CCC1[C@H](C(O)=O)NS(C2=CC=C(C=C2)C3=CC=C(C=C3)C)(=O)=O)C(=O)OC(C)(C)C,Cc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(C)(C)C)CC3)cc2)cc1,9.15,,0.0,0
DAIPKGZQWAUYKF-AMEPMTGKNA-N,CHEMBL1223200,4322,A,6.85,chembl20,652122,9606,MMP13,2676,C=1C(=CC(C=2OC(=CC2)C(N[C@H](C3CCCCC3)C(=O)NC)=O)=CC1)CNC(C4=CN(N=C4)C)=O,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cnn(C)c3)c2)o1)C1CCCCC1,6.85,,0.0,0
CXRYZROMBCZZFO-PZIOHAIQNA-N,CHEMBL126977,4322,A,7.18,chembl20,106606,9606,MMP13,2676,N1(C(C2=CC=CC=C2C1=O)=O)C[C@H]3[C@@H]([C@@H](SC=4C=CC(=CC4)C5=CC=CC=C5)CC3)C(O)=O,O=C(O)[C@@H]1[C@@H](Sc2ccc(-c3ccccc3)cc2)CC[C@H]1CN1C(=O)c2ccccc2C1=O,7.18,,0.0,0
CYDOQDKDFWIELG-ZYMSVLFVNA-N,CHEMBL61577,4322,A,7.49,chembl20,106479,9606,MMP13,2676,S(NC(C(O)=O)C1CC(N(C(=O)C)CC=2C=CC=CC2)CCC1)(C3=CC=C(C=C3)C4=CC=C(C=C4)OC)(=O)=O,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)C3CCCC(N(Cc4ccccc4)C(C)=O)C3)cc2)cc1,7.49,,0.0,0
CYVZQRKPMGDNKM-DYGYHLSJNA-N,CHEMBL467891,4322,A,7.82,chembl20,500227,9606,MMP13,2676,C1(=CC=C(C=C1)C(C2CCCCC2)=O)OCC=3C=CC(C=4C=CC(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)=CC4)=CC3,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc(C(=O)C4CCCCC4)cc3)cc2)cc1)C(=O)O,7.82,,0.0,0
ANZWBBMLNAIBAB-VDOGGZINNA-N,CHEMBL2064546,4322,A,8.3,chembl20,832928,9606,MMP13,2676,O=S(OCCN1C=C(N=N1)CN([C@H](C(C)C)C(O)=NO)S(=O)(=O)C=2C=CC(=CC2)OC)(C3=CC=C(C=C3)C)=O,COc1ccc(S(=O)(=O)N(Cc2cn(CCOS(=O)(=O)c3ccc(C)cc3)nn2)[C@@H](C(O)=NO)C(C)C)cc1,8.3,,0.0,0
APXZBXMVEOBZDS-ZYMSVLFVNA-N,CHEMBL253261,4322,A,8.52,chembl20,458933,9606,MMP13,2676,C1CN(CCC1C(C(=O)O)N(S(C=2C=CC(C3=CC=C(C=C3)OC)=CC2)(=O)=O)CC=4C=NC=CC4)C(OCCOC)=O,COCCOC(=O)N1CCC(C(C(=O)O)N(Cc2cccnc2)S(=O)(=O)c2ccc(-c3ccc(OC)cc3)cc2)CC1,8.52,,0.0,0
DCSURGDKZBMZEV-JDNVOMKCNA-N,CHEMBL197587,4322,A,9.4,chembl20,321194,9606,MMP13,2676,S(N[C@H](C(O)=O)C(C)C)(C1=CC=C(C=C1)C=2C=CC(NC(C3=CC=4C(=C(Br)C=CC4O3)OC)=O)=CC2)(=O)=O,COc1c(Br)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)cc12,9.4,,0.0,0
DJUDJCFUDCLJSQ-MJHPXVFFNA-N,CHEMBL220957,4322,A,9.17,chembl20,458357,9606,MMP13,2676,N1C(=O)C(OC=2C=CC(OC=3C=CC(=CC3)C=4OC=C(N4)C5=CC=C(C=C5)F)=CC2)(C(NC1=O)=O)CCOCC,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5ccc(F)cc5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,9.17,,0.0,0
XXUQGCVNBYAYPI-QFXGJKMLNA-N,CHEMBL467687,4322,A,9.15,chembl20,500573,9606,MMP13,2676,C1CN(CC[C@H]1[C@H](C(O)=O)NS(C=2SC(C3=CC=C(C=C3)OCC)=CC2)(=O)=O)S(=O)(=O)CC4=CC=CC=C4,CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(S(=O)(=O)Cc4ccccc4)CC3)s2)cc1,9.15,,0.0,0
BLVTYAOGMSRRPZ-KJYRRFOWNA-N,57396473,4322,A,7.70006,pubchem,641380,9606,MMP13,2676,O[C@@]1(C2CCN(C1)CC2)C#CC3=CC=C(OC4=CC=C(C(=O)NCC=5C6=C(N=CC5)C=CC=C6)C=C4)C=C3,O=C(NCc1ccnc2ccccc12)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,7.70006,,0.0,0
BLYHHTXBRXLLOI-ZYMSVLFVNA-N,CHEMBL85374,4322,A,8.52,chembl20,106478,9606,MMP13,2676,S(N(C(C(O)=O)C1CCN(CC1)C(=O)OCCOC)CC2=NC=CC=C2)(C=3C=CC(=CC3)C4=CC=C(C=C4)OC)(=O)=O,COCCOC(=O)N1CCC(C(C(=O)O)N(Cc2ccccn2)S(=O)(=O)c2ccc(-c3ccc(OC)cc3)cc2)CC1,8.52,,0.0,0
BOXAYSWQFMJSDX-RJQQPDMXNA-N,CHEMBL126711,4322,A,7.1,chembl20,106606,9606,MMP13,2676,S1(N(C(=O)C=2C1=CC=CC2)C[C@H]3[C@@H]([C@@H](SC=4C=CC(=CC4)C5=CC=C(C=C5)Cl)CC3)C(O)=O)(=O)=O,O=C(O)[C@@H]1[C@@H](Sc2ccc(-c3ccc(Cl)cc3)cc2)CC[C@H]1CN1C(=O)c2ccccc2S1(=O)=O,7.1,,0.0,0
BJIOETDXHXZDRQ-VBDYESRVNA-N,57792153,4322,A,5.91009,pubchem,1118126,9606,MMP13,2676,O=C1N(CC[C@@]1(N)C2=CC=C(OCC3=C4C(=NC(=C3)COC)C=CC=C4)C=C2)[C@H](CC(C)C)C(O)=NO,COCc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(O)=NO)C3=O)cc2)c2ccccc2n1,5.91009,,0.0,0
BHBDAWJEKOCFGP-DTBSCJFPNA-N,CHEMBL125104,4322,A,7.82,chembl20,106606,9606,MMP13,2676,N1(C(C2=CC=CC=C2C1=O)=O)C[C@H]3[C@H](C(O)=O)[C@@H](SCC=4C=CC(=CC4)C5=CC=CC=C5)CC3,O=C(O)[C@@H]1[C@@H](SCc2ccc(-c3ccccc3)cc2)CC[C@H]1CN1C(=O)c2ccccc2C1=O,7.82,,0.0,0
BIPRBNGRDMIZHW-MJHPXVFFNA-N,CHEMBL250972,4322,A,9.96,chembl20,458357,9606,MMP13,2676,C1(=CC=C(OC2=CC=C(N3CCCC34C(NC(=O)NC4=O)=O)C=N2)C=C1)C5=NC(C=6C=C(C=CC6)C#N)=CO5,N#Cc1cccc(-c2coc(-c3ccc(Oc4ccc(N5CCCC56C(=O)NC(=O)NC6=O)cn4)cc3)n2)c1,9.96,,0.0,0
BGPDKPPPOAJAIA-LNMKJASUNA-N,CHEMBL549756,4322,A,6.63,chembl20,579100,9606,MMP13,2676,C=1C=C2C(=CC1S(=O)(=O)N[C@H](C(O)=O)C(C)C)SC3=C2C=CC(=C3)NC(OC4=CC=C(C=C4)C)=O,Cc1ccc(OC(=O)Nc2ccc3c(c2)sc2cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc23)cc1,6.63,,0.0,0
AAVVXYJNWGIBPT-ACIDLTHQNA-N,CHEMBL447275,4322,A,7.1,chembl20,523796,9606,MMP13,2676,C1(S(C2=CC=C(C=C2)OCC=3C=C(N=C4C3C=CC=C4)C)(=O)=O)(CCN(CC=5C=C(Cl)C(Cl)=CC5)CC1)C(=NO)O,Cc1cc(COc2ccc(S(=O)(=O)C3(C(O)=NO)CCN(Cc4ccc(Cl)c(Cl)c4)CC3)cc2)c2ccccc2n1,7.1,,0.0,0
AAZKNLZLBGJGQH-GDJVMWIBNA-N,CHEMBL604139,4322,A,8.85,chembl20,605223,9606,MMP13,2676,C1(=CC(=NC(=C1)C(NCC2=CC=C(C(=C2)O)F)=O)C)C=3N=NN(N3)C[C@@H]4CC[C@@H](C(O)=O)CC4,Cc1cc(-c2nnn(C[C@H]3CC[C@H](C(=O)O)CC3)n2)cc(C(=O)NCc2ccc(F)c(O)c2)n1,8.85,,0.0,0
BSGLIFPGYIIUAJ-GEGNUNMVNA-N,CHEMBL102438,4322,A,9.15,chembl20,106474,9606,MMP13,2676,S(N(C(C(O)=NO)CCSCC1=CC=CC=C1)CC(NCC=2C=CC(=CC2)OC)=O)(C3=CC=C(C=C3)OC)(=O)=O,COc1ccc(CNC(=O)CN(C(CCSCc2ccccc2)C(O)=NO)S(=O)(=O)c2ccc(OC)cc2)cc1,9.15,,0.0,0
BVTIVQKMMMOOTF-WEUGBEAXNA-N,57403424,4322,A,7.10002,pubchem,641380,9606,MMP13,2676,O[C@@]1(C2CCN(C1)CC2)C#CC3=CC=C(OC=4C=CC(C(=O)NC5CCN(C6CC6)CC5)=CC4)C=C3,O=C(NC1CCN(C2CC2)CC1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,7.10002,,0.0,0
BWBHMVGDPUEYMT-ZYMSVLFVNA-N,CHEMBL183735,4322,A,7.68,chembl20,305704,9606,MMP13,2676,S(N1C(CN(C(=O)C)C2=C(C1)C=C(N3CCN(CC3)C)C=C2)C(O)=NO)(C4=CC=C(C=C4)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(N4CCN(C)CC4)ccc3N(C(C)=O)CC2C(O)=NO)cc1,7.68,,0.0,0
BMHIZVXENVBSST-NJNQMDBZNA-N,CHEMBL467482,4322,A,8.26,chembl20,500573,9606,MMP13,2676,C1CN(CC[C@H]1[C@H](C(O)=O)NS(C2=CC=C(C3=CC=C(C=C3)OCC)S2)(=O)=O)S(=O)(=O)CC(C)C,CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(S(=O)(=O)CC(C)C)CC3)s2)cc1,8.26,,0.0,0
BAKKSMNSYICTIW-UJCZHMOKNA-N,CHEMBL1223490,4322,A,8.7,chembl20,652122,9606,MMP13,2676,C=1C(CNC(=O)C2=NC(=CC=C2)C(F)(F)F)=CC(C=3OC(=CC3)C(N[C@H](C(=O)NC)C4CCOCC4)=O)=CC1,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cccc(C(F)(F)F)n3)c2)o1)C1CCOCC1,8.7,,0.0,0
BDPAGEAOFNRCNJ-SWFGGIRCNA-N,73293035,4322,A,8.52288,pubchem,769891,9606,MMP13,2676,S(=O)(=O)(N([C@H](C(C)C)C(O)=NO)CCN1N=NC(=C1)CCCCOC2=CC=CN=C2F)C3=CC=C(C=C3)C,Cc1ccc(S(=O)(=O)N(CCn2cc(CCCCOc3cccnc3F)nn2)[C@@H](C(O)=NO)C(C)C)cc1,8.52288,,0.0,0
BDWCIDSXORGMEX-AOUIMPDMNA-N,CHEMBL1940287,4322,A,8.0,chembl20,798828,9606,MMP13,2676,N12C[C@](C#CC3=CC=C(OC=4C=CC(=CC4)C(=O)NCC5=CC(=C(C=C5)OC)OC)C=C3)(O)C(CC1)CC2,COc1ccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)cc1OC,8.0,,0.0,0
CDDCBQKBUFNWAE-NTBLAEGANA-N,CHEMBL99995,4322,N,4.82,chembl20,106641,9606,MMP13,2676,S(CC(/C=C/1\CC/C(=N\O)/CC1)N(C=O)O)(C=2C=CC(OCC3=C4C(C=CC=C4)=NC(=C3)C)=CC2)(=O)=O,Cc1cc(COc2ccc(S(=O)(=O)CC(C=C3CCC(=NO)CC3)N(O)C=O)cc2)c2ccccc2n1,4.82,,0.0,0
AVCSBRLWHLUWMX-MJHPXVFFNA-N,CHEMBL250776,4322,A,10.3,chembl20,458357,9606,MMP13,2676,C1(=CC=C(OC2=CC=C(N3CCCC34C(NC(=O)NC4=O)=O)C=N2)C=C1)C5=NC(C=6C=CC(=CC6)C#N)=CO5,N#Cc1ccc(-c2coc(-c3ccc(Oc4ccc(N5CCCC56C(=O)NC(=O)NC6=O)cn4)cc3)n2)cc1,10.3,,0.0,0
FJXIFRHJZMAZKQ-WUSLAWIHNA-N,CHEMBL250363,4322,A,9.8,chembl20,458357,9606,MMP13,2676,C1(=CC=C(OC2=CC=C(N3CCCC34C(NC(=O)NC4=O)=O)C=N2)C=C1)C5=NC(C=6C(=CC=CC6)F)=CO5,O=C1NC(=O)C2(CCCN2c2ccc(Oc3ccc(-c4nc(-c5ccccc5F)co4)cc3)nc2)C(=O)N1,9.8,,0.0,0
FGEWPRGSHIGWTP-MJHPXVFFNA-N,CHEMBL220904,4322,A,9.46,chembl20,458357,9606,MMP13,2676,N1C(=O)C(OC=2C=CC(OC=3C=CC(=CC3)C=4OC=C(N4)C5=CC=CC(=C5)F)=CC2)(C(NC1=O)=O)CCOCC,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5cccc(F)c5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,9.46,,0.0,0
HBDMNZVLMCFFFF-SCXHMIBONA-N,CHEMBL1223422,4322,A,8.22,chembl20,652122,9606,MMP13,2676,C=1C(CNC(=O)C2=NC(=CC=C2)C(F)(F)F)=CC(C=3OC(=CC3)C(N[C@H](C(NC)=O)C(C)C)=O)=CC1,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cccc(C(F)(F)F)n3)c2)o1)C(C)C,8.22,,0.0,0
GXFNBOPPVZGKBI-JDNVOMKCNA-N,11353754,4322,A,8.52288,pubchem,254718,9606,MMP13,2676,BrC1=CC=2C(=C(OC2C=C1)C(=O)NC3=CC=C(C4=CC=C(S(=O)(=O)N[C@@H](C(C)C)C(O)=O)C=C4)C=C3)C,Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2ccc(Br)cc12,8.52288,,0.0,0
GYDCBTACTORGNU-YLHGWYNBNA-N,CHEMBL363938,4322,A,7.28,chembl20,305704,9606,MMP13,2676,S(N1C(CN(C(=O)C)C2=C(C1)C=C(N(CCC=3N=CC=CC3)C)C=C2)C(O)=NO)(C=4C=CC(=CC4)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(N(C)CCc4ccccn4)ccc3N(C(C)=O)CC2C(O)=NO)cc1,7.28,,0.0,0
GVQBOJQAYUWFEZ-WUSLAWIHNA-N,10152887,4322,A,8.48149,pubchem,276257,9606,MMP13,2676,FC1=C(C=2N=C(ON2)C=3C=CC(OC4=CC=C(OC5(CCOCC)C(=O)NC(=O)NC5=O)C=C4)=CC3)C=CC=C1,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5ccccc5F)no4)cc3)cc2)C(=O)NC(=O)NC1=O,8.48149,,0.0,0
DRAXUTSANKJHDR-WNCMQMHZNA-N,CHEMBL394294,4322,A,5.61,chembl20,456579,9606,MMP13,2676,C1([C@H]2CN(C[C@H]2NC(=O)C=3C=CC(=CC3)OCC=4C=C(N=C5C4C=CC=C5)C)CCC)=NNC(=N1)S,CCCN1C[C@@H](NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)[C@@H](c2n[nH]c(S)n2)C1,5.61,,0.0,0
DXRHJEFJSKWMEQ-RUQCQZALNA-N,25064283,4322,A,6.34104,pubchem,427756,9606,MMP13,2676,S(=O)(=O)(N[C@@H](C(C)C)C(=O)O)C1=CC=2SC3=C(C2C=C1)C=CC(NC(=O)NCCC=4SC=CC4)=C3,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)NCCc3cccs3)ccc12)C(=O)O,6.34104,,0.0,0
DZRVTYVYQGUGAM-KZHAOBRLNA-N,CHEMBL1223135,4322,A,7.62,chembl20,652122,9606,MMP13,2676,C=1C(=CC(C=2OC(=CC2)C(N[C@H](C3CCCCC3)C(=O)NC)=O)=CC1)CNC(C4=NN(C=C4)C)=O,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3ccn(C)n3)c2)o1)C1CCCCC1,7.62,,0.0,0
